Date,Open,Close,Month Number,Weekly Mentions,Volume,PB,PS,MOA,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,price change,ShiftedPB,ShiftedPS
8/16/2019,298.85999,302.79999,20,22,7090757.0,21.714000000000002,7.52,-20.19,,,,,-0.012487445742904767,21.714000000000002,7.52
8/15/2019,299.5,295.76001,20,22,9683384.0,21.209,7.345,-30.17,,,,,-0.028895229736202534,21.209,7.345
8/14/2019,308.01001,299.10999,20,22,7355753.0,21.449,7.428,-33.59,,,,,0.008102818481544857,21.449,7.428
8/13/2019,309.76999,312.28,20,22,5338761.0,22.394000000000002,7.755,-23.5,,,,,0.01758004378904093,22.394000000000002,7.755
8/12/2019,305.45999,310.82999,20,22,6531722.0,22.29,7.718999999999999,-15.63,,,,,-0.01533116642223391,22.29,7.718999999999999
8/9/2019,313.73999,308.92999,20,28,5349059.0,22.154,7.672000000000001,-9.01,,,,,0.015657621451307044,22.154,7.672000000000001
8/8/2019,311.03,315.89999,20,28,5905865.0,22.654,7.845,8.6,,,,,0.005717907191961902,22.654,7.845
8/7/2019,302.56,304.29001,20,28,9322433.0,21.820999999999998,7.557,-6.33,,,,,-0.0015454311786152477,21.820999999999998,7.557
8/6/2019,310.57999,310.10001,20,28,6179090.0,22.238000000000003,7.7010000000000005,-5.0,,,,,-0.010708741018418509,22.238000000000003,7.7010000000000005
8/5/2019,310.95999,307.63,20,28,8692485.0,22.06,7.64,-17.58,,,,,0.004220605506334332,22.06,7.64
8/2/2019,317.48999,318.82999,20,11,6280343.0,22.864,7.917999999999999,-43.61,,,,,-0.014649190439475714,22.864,7.917999999999999
8/1/2019,324.25,319.5,20,11,6563156.0,22.912,7.935,-46.49,,,,,-0.006673668347890415,22.912,7.935
7/31/2019,325.16,322.98999,19,11,6259494.0,23.162,8.021,-43.61,,,,,-0.009933231776025902,23.162,8.021
7/30/2019,329.20001,325.92999,19,11,6029320.0,23.373,8.094,-47.32,,,,,-0.009762485571686163,23.373,8.094
7/29/2019,335.98001,332.70001,19,11,5782817.0,23.858,8.262,-46.8,,,,,0.021259739613134772,23.858,8.262
7/26/2019,328.79001,335.78,19,11,10847495.0,24.079,8.339,-45.22,,,,,0.023834912621053594,24.079,8.339
7/25/2019,318.85999,326.45999,19,11,10798496.0,23.410999999999998,8.107000000000001,-53.47,,,,,0.02392834292202037,23.410999999999998,8.107000000000001
7/24/2019,310.51001,317.94,19,11,11961818.0,22.8,7.896,-58.22,,,,,-0.013293122270742416,22.8,7.896
7/23/2019,311.44,307.29999,19,11,9171068.0,22.037,7.632000000000001,-73.25,,,,,-0.004423076923076909,22.037,7.632000000000001
7/22/2019,312.0,310.62,19,11,17725334.0,22.275,7.7139999999999995,-70.515,,,,,-0.02566475032976966,22.275,7.7139999999999995
7/19/2019,323.39999,315.10001,19,56,16302482.0,22.596,7.825,-66.62,,,,,0.004478564230338337,22.596,7.825
7/18/2019,323.76001,325.20999,19,56,31305900.0,23.320999999999998,8.076,-50.22,,,,,-0.010402730375426628,23.320999999999998,8.076
7/17/2019,366.25,362.44,19,56,13639536.0,25.991,9.001,-12.16,,,,,-0.011078413358912692,25.991,9.001
7/16/2019,370.09,365.98999,19,56,5863222.0,26.246,9.089,-1.33,,,,,-0.017000026813964713,26.246,9.089
7/15/2019,372.94,366.60001,19,56,7944680.0,26.289,9.104,-3.42,,,,,-0.014339257799177546,26.289,9.104
7/12/2019,378.67999,373.25,19,0,6636937.0,26.766,9.269,11.05,,,,,-0.004198399260078732,26.766,9.269
